pair_id,split,scenario,complaint_a_id,complaint_b_id,category_a,category_b,department_a,department_b,title_a,title_b,desc_a,desc_b,lat_a,lng_a,lat_b,lng_b,image_a,image_b,ground_truth,annotation_source
PAIR_0088,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0088,CP-DEV-B0088,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0012,80.2565,13.00111,80.256592,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0493,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0493,CP-DEV-B0493,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0012,80.2565,12.91111,80.16404,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0119,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0119,CP-DEV-B0119,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0694,80.1948,13.069085,80.195124,,,1,ground_truth_verified_same_issue
PAIR_0287,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0287,CP-DEV-B0287,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.9249,80.1,12.9249,80.1,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0431,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0431,CP-DEV-B0431,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.975,80.221,12.985811,80.209906,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0113,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0113,CP-DEV-B0113,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,12.9249,80.1,12.925215,80.100324,,,1,ground_truth_verified_same_issue
PAIR_0308,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0308,CP-DEV-B0308,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.9249,80.1,12.969945,80.146216,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0482,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0482,CP-DEV-B0482,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.9249,80.1,12.83481,80.192432,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0329,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0329,CP-DEV-B0329,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.127745,80.316945,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0443,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0443,CP-DEV-B0443,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0067,80.202,13.017511,80.213095,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0117,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0117,CP-DEV-B0117,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,12.975,80.221,12.974685,80.221324,,,1,ground_truth_verified_same_issue
PAIR_0077,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0077,CP-DEV-B0077,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0067,80.202,13.00679,80.202092,civic_roads_003.jpg,civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0456,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0456,CP-DEV-B0456,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0418,80.2341,13.030989,80.245197,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0176,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0176,CP-DEV-B0176,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.9249,80.1,12.922918,80.097966,,,1,ground_truth_verified_same_issue
PAIR_0209,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0209,CP-DEV-B0209,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.975,80.221,12.973018,80.223034,,,1,ground_truth_verified_same_issue
PAIR_0207,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0207,CP-DEV-B0207,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0694,80.1948,13.071382,80.192765,,,1,ground_truth_verified_same_issue
PAIR_0306,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0306,CP-DEV-B0306,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,12.956155,80.30273,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0490,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0490,CP-DEV-B0490,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0827,80.2707,13.17279,80.178209,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0078,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0078,CP-DEV-B0078,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.9249,80.1,12.92481,80.099908,civic_garbage_021.jpg,civic_garbage_021.jpg,1,ground_truth_verified_same_issue
PAIR_0364,DEV,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0364,CP-DEV-B0364,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.060177,80.247577,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0075,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0075,CP-DEV-B0075,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0694,80.1948,13.06949,80.194892,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0433,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0433,CP-DEV-B0433,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.975,80.221,12.964189,80.209906,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0345,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0345,CP-DEV-B0345,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0012,80.2565,13.046245,80.21027,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0342,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0342,CP-DEV-B0342,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0067,80.202,12.961655,80.248231,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0487,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0487,CP-DEV-B0487,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0339,80.2696,13.12399,80.177128,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0318,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0318,CP-DEV-B0318,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.9249,80.1,12.969945,80.053784,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0360,DEV,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0360,CP-DEV-B0360,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0339,80.2696,13.056423,80.292718,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0107,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0107,CP-DEV-B0107,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0827,80.2707,13.082385,80.271024,,,1,ground_truth_verified_same_issue
PAIR_0496,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0496,CP-DEV-B0496,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.975,80.221,13.06509,80.128549,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0361,DEV,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0361,CP-DEV-B0361,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0339,80.2696,13.011377,80.246482,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0486,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0486,CP-DEV-B0486,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.975,80.221,12.88491,80.313451,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0167,DEV,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0167,CP-DEV-B0167,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.975,80.221,12.973919,80.219891,,,1,ground_truth_verified_same_issue
PAIR_0068,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0068,CP-DEV-B0068,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.975,80.221,12.97509,80.221092,civic_infrastructure_051.jpg,civic_infrastructure_051.jpg,1,ground_truth_verified_same_issue
PAIR_0148,DEV,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0148,CP-DEV-B0148,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0827,80.2707,13.083781,80.27181,,,1,ground_truth_verified_same_issue
PAIR_0425,DEV,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0425,CP-DEV-B0425,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0418,80.2341,13.049007,80.241498,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0251,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0251,CP-DEV-B0251,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0418,80.2341,13.0418,80.2341,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0012,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0012,CP-DEV-B0012,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.9249,80.1,12.9249,80.1,civic_drainage_011.jpg,civic_drainage_011.jpg,1,ground_truth_verified_same_issue
PAIR_0021,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0021,CP-DEV-B0021,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0012,80.2565,13.0012,80.2565,civic_drainage_011.jpg,civic_drainage_011.jpg,1,ground_truth_verified_same_issue
PAIR_0008,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0008,CP-DEV-B0008,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0827,80.2707,13.0827,80.2707,civic_water_031.jpg,civic_water_031.jpg,1,ground_truth_verified_same_issue
PAIR_0274,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0274,CP-DEV-B0274,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0212,DEV,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0212,CP-DEV-B0212,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0012,80.2565,13.001065,80.256639,civic_drainage_011.jpg,trans_civic_drainage_011.jpg,1,ground_truth_verified_same_issue
PAIR_0011,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0011,CP-DEV-B0011,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0827,80.2707,13.0827,80.2707,civic_roads_003.jpg,civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0145,DEV,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0145,CP-DEV-B0145,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0694,80.1948,13.068319,80.19591,,,1,ground_truth_verified_same_issue
PAIR_0237,DEV,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0237,CP-DEV-B0237,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0827,80.2707,13.082835,80.270839,civic_water_032.jpg,trans_civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0216,DEV,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0216,CP-DEV-B0216,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0418,80.2341,13.041665,80.234239,civic_roads_003.jpg,trans_civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0087,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0087,CP-DEV-B0087,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0827,80.2707,13.08279,80.270608,civic_drainage_011.jpg,civic_drainage_011.jpg,1,ground_truth_verified_same_issue
